订单编号,房源编号,房间类型,面积,租客姓名,联系方式,入住日期,退房日期,租期,租金,押金,支付方式,状态
680cc47b-aac5-4e19-854c-850697a3ca4e,18264,两室两厅,70,邓秀兰,15249196325,2023-01-19,2023-05-19,120,2185,4370,微信,完成
e8dd3306-cfb3-4fb0-9f73-26aada9a4a91,12996,四室两厅,140,赖坤,18657839249,2023-02-27,2023-05-03,65,6936,13872,微信,完成
b9f8d30f-5fdf-4a4e-a4e4-8bd399cd7fc4,16065,两室两厅,99,甄鑫,15289213743,2023-03-21,2023-05-13,53,2078,4156,微信,取消
19bb83fa-e8a6-4474-abef-cd389d120f89,14683,两室一厅,106,倪宇,13835878929,2022-12-08,2023-02-19,73,2189,2189,现金,完成
f6dc5f9c-6b3a-42d6-a143-779151fd9599,19932,一室一厅,45,陈晶,13833250095,2022-07-24,2022-08-15,22,1264,2528,现金,完成
3ab9b252-6e46-4c8d-8c98-9a6e5a490ccb,15085,两室一厅,97,张桂兰,13381802732,2022-05-21,2023-05-06,350,1852,3704,现金,取消
97966009-233c-4163-a7ed-5f3434295d2f,19788,两室一厅,81,杨丽娟,18564371166,2022-06-17,2023-04-23,310,1205,1205,现金,完成
d4227cd9-37a8-4c2a-8c0b-906d23ee17eb,15198,两室两厅,89,史玉华,18167030936,2022-06-20,2022-09-19,91,2044,4088,支付宝,取消
11a05e9a-7dc9-4f75-bebe-8594eeaedc81,14054,一室两厅,66,李兵,13960426547,2022-06-18,2022-10-26,130,815,1630,微信,完成
3ba79136-3357-4bf6-9d99-4491fd6cee0e,10870,两室两厅,94,张瑜,15146908846,2023-02-08,2023-03-21,41,1957,3914,支付宝,取消
df0a5c7d-35d8-427d-9f72-debf514ad990,19905,两室一厅,96,寇敏,13587888851,2023-03-25,2023-03-26,1,1657,3314,现金,完成
4c6535d7-74b6-4e7c-86d0-94ff67a3e65d,15883,一室一厅,47,韩成,13977299303,2022-06-07,2023-01-10,217,908,908,现金,完成
1144af25-8a2c-48a3-8983-400df7de03e7,16532,四室两厅,134,王丽娟,18592247952,2023-01-06,2023-05-17,131,6328,6328,现金,取消
53d62310-800a-46d4-a52f-86fcc94f43f0,17036,四室两厅,138,林凤兰,13893606804,2023-02-11,2023-05-10,88,5391,10782,微信,完成
8a6d10fe-6d89-40a4-b517-cdf507ed7448,11269,两室两厅,73,寇红霞,18059926380,2023-01-17,2023-03-10,52,1998,1998,支付宝,完成
1d92e1fe-659a-4bcb-bfc2-e97452a04058,16108,三室两厅,124,蒋洁,15332526212,2023-02-07,2023-02-22,15,4410,8820,现金,完成
f944e764-83ec-4822-924a-a7cdcb5fa44e,12502,两室两厅,107,苗桂芝,18717571086,2022-06-22,2022-08-12,51,1097,2194,支付宝,完成
cab9c968-fe6c-4d4e-9d5f-49d9ca8c0e48,13010,两室一厅,76,李桂兰,15202220427,2022-12-19,2023-04-16,118,1641,1641,支付宝,完成
bd27b02b-f33f-434d-83f5-6da953907195,14542,四室两厅,139,张红梅,13477532928,2022-06-05,2022-08-29,85,6856,13712,支付宝,完成
789b913c-1f07-48c5-9116-4c3ed7f3684d,12296,三室两厅,128,程丹丹,18101418002,2022-12-07,2023-01-12,36,3846,7692,微信,取消
963ace68-b8e1-481a-aa4e-8761600e5c82,11128,两室一厅,88,马飞,18132817474,2022-10-31,2023-05-18,199,1677,1677,微信,取消
522ae526-46a3-4a84-8920-c79cb9f02f26,19118,一室一厅,48,袁华,13618506123,2022-08-20,2023-01-22,155,893,893,微信,取消
100cfc96-c96c-48c7-b0ca-f9c9c57bea35,19163,两室一厅,97,王林,13304441376,2022-12-30,2023-04-08,99,2052,4104,微信,完成
0b3c52f4-04a6-42fe-9590-b00f6b16eae0,16604,三室两厅,121,陈莉,13028744218,2022-12-05,2023-01-07,33,4189,8378,支付宝,取消
e1ff93e2-4fcd-4d7b-bca3-344d8673d47c,13043,三室两厅,114,孙荣,14554613754,2022-12-07,2023-03-25,108,3075,6150,支付宝,取消
05374169-7bc2-4a33-b1e2-e4c6a1e95c77,12568,三室两厅,117,刘玉华,13642056773,2023-05-16,2023-05-20,4,3536,7072,现金,取消
f9181882-c8a3-4ea7-830e-a209c7767a73,16927,一室两厅,52,崔亮,13990633111,2022-11-01,2022-12-03,32,1388,2776,微信,取消
561d630b-2b68-4ebe-95ab-96833ac68f28,19933,两室一厅,87,高畅,13082061722,2022-06-07,2022-11-18,164,1454,2908,微信,取消
9328fefc-8fba-4668-9465-6861f6e268a9,11098,一室一厅,49,刘秀芳,15972831922,2022-10-28,2022-12-08,41,1435,2870,支付宝,取消
383f12f6-c9c1-41cd-935b-263f143a980c,14507,两室一厅,104,胡颖,13235943962,2023-05-19,2023-05-19,0,1870,1870,微信,取消
16d87314-bd49-46d4-92a0-dd23f1939f20,13605,四室两厅,139,杨婷婷,15175555384,2023-01-29,2023-02-13,15,4537,9074,支付宝,取消
7160f742-29f3-443c-8fbc-fd30710bf063,12703,一室两厅,51,鞠秀梅,15638911270,2023-02-02,2023-02-13,11,1719,3438,现金,取消
c1374631-e043-44ae-b6a3-abec21890d87,17680,四室两厅,141,熊婷,13943906147,2022-08-12,2023-01-29,170,5485,10970,微信,取消
6075d6b2-4a48-4eea-a796-59584f820082,14390,两室一厅,85,张英,18566824617,2022-12-28,2023-01-19,22,1863,1863,支付宝,完成
fde88b22-84d8-4c0a-b0be-c7d9f06bfab3,15489,一室两厅,50,张岩,18650982723,2022-07-11,2023-01-04,177,1154,2308,现金,完成
5ee92cc9-52b8-43a6-a9b7-c9d16dd24aea,12303,四室两厅,134,卢淑兰,18986168608,2022-05-23,2022-09-23,123,6041,6041,支付宝,完成
120c75a3-bede-4a37-94f6-80ba1697d391,10185,两室一厅,89,梁桂芝,18003692216,2022-10-03,2023-02-17,137,2174,4348,微信,完成
49a91503-98d9-4b8e-8ead-28e03d00f4a8,11473,一室两厅,54,王红梅,14537706668,2023-04-15,2023-05-11,26,1676,1676,支付宝,完成
6782ffde-c2ff-4771-aef9-25edd07afe19,10154,三室两厅,122,殷芳,15255632283,2022-10-06,2023-03-02,147,4345,8690,支付宝,取消
3f2a4e41-9d61-442a-8aeb-be8f13f22294,14107,四室两厅,135,徐秀兰,13159321218,2023-05-20,2023-05-20,0,5644,11288,现金,取消
e8cb9538-85bc-438a-8db8-1124795f9e96,14632,四室两厅,142,廖明,18973056506,2022-09-13,2023-04-19,218,5016,10032,现金,取消
54edff9d-8193-477e-9d0d-12d27279b827,17215,一室两厅,60,叶霞,18554837092,2023-04-06,2023-04-06,0,752,1504,支付宝,取消
2d535650-6ad6-4546-9a82-a5e3f1e01696,19222,一室两厅,50,王波,15779377354,2022-11-24,2022-12-10,16,1799,1799,支付宝,取消
6a8493b2-a998-491a-8aaf-78bd80e7b117,15439,两室一厅,82,朱玉兰,15931533301,2022-12-10,2023-01-09,30,1028,2056,微信,完成
6117af7c-bfbe-407a-bd1c-a9e2dba794b0,11674,一室两厅,64,涂龙,15288421184,2022-12-10,2023-02-14,66,711,711,支付宝,完成
f4ab2973-b649-498a-93e8-fe193c99663e,10259,两室一厅,101,司建平,15692368943,2022-11-01,2022-12-15,44,1699,1699,微信,完成
82d428d8-d8aa-4dba-9459-224ac05eeb7c,17920,三室两厅,111,周成,15964753176,2022-07-30,2023-03-28,241,3922,3922,现金,完成
cd35a88b-f46e-469d-a3e0-b1087dc686eb,12539,三室两厅,113,赵燕,13264200196,2023-05-07,2023-05-10,3,3477,6954,现金,取消
9d576d4c-9632-49a9-8be6-1a61c09d432f,16976,两室一厅,84,刘雷,15289786891,2022-07-03,2023-01-29,210,1305,2610,支付宝,取消
21553cf1-b623-4ce4-bbda-72d4cddaa03f,10424,两室一厅,79,刘欣,14788052577,2022-07-13,2022-11-02,112,1353,1353,微信,完成
a647964e-4ebe-4df9-987f-f8f9dfa5492f,16718,两室两厅,83,奉平,13490637168,2022-06-13,2022-10-19,128,1965,1965,现金,取消
4746b09f-4da6-4ebe-a949-a422ac9653d2,11662,两室两厅,107,阎倩,18293695585,2022-11-25,2023-05-18,174,1103,2206,现金,完成
d250ed1b-f7db-461f-9a21-6755d6cfb5a3,15642,三室两厅,120,刘建军,18139803771,2023-01-22,2023-03-30,67,3385,6770,现金,取消
51dcc566-2886-4487-beec-6acc4d2c9e43,16846,一室一厅,43,杨东,15750732548,2023-04-12,2023-04-27,15,655,655,现金,取消
f92c4926-d8b1-481d-bb84-5794ccf5a121,19851,一室一厅,40,邹强,15774655575,2022-07-24,2022-10-03,71,777,1554,支付宝,完成
20bbec0c-8c9f-4317-a626-244118e7fa12,12350,四室两厅,154,李平,13876937897,2023-03-24,2023-05-14,51,5147,5147,现金,取消
680878ce-f0d2-42ec-ad30-0025bc3a64e5,10036,两室两厅,71,王建,18032991648,2022-11-13,2023-05-05,173,2094,2094,微信,完成
11833251-d521-4599-91ed-93b507af038c,11242,一室一厅,43,孙丽丽,15719894451,2022-06-10,2023-04-10,304,1297,2594,微信,完成
d245f0dd-16a7-4171-aea9-9d6990f33cce,12785,一室两厅,54,李亮,13455914149,2022-11-23,2023-05-14,172,742,742,支付宝,完成
2c6ace1b-3382-4748-85fc-6d9f11636e2d,15256,两室两厅,76,郑建军,13964862700,2023-03-14,2023-03-21,7,1599,1599,微信,完成
1846b5ca-96d6-4eb0-9b3d-3622529e9272,13653,四室两厅,145,雷欣,15824439228,2022-10-28,2022-11-20,23,5349,5349,微信,取消
d5a60830-253b-43d1-96a7-6f434a1f22bd,11182,两室一厅,87,朱桂芝,13950939922,2022-06-03,2022-12-27,207,1274,2548,现金,完成
53c6829c-ceb9-44e9-a3b6-b55e56a42830,18353,三室两厅,124,徐燕,13114175323,2023-02-21,2023-02-23,2,4278,4278,微信,取消
0ceffa1b-adf3-423c-8afd-f3fec933bcca,19248,一室两厅,60,杜岩,14743632659,2023-04-25,2023-05-16,21,1300,1300,现金,取消
fe7662d1-1745-4332-8baf-a1f703c967cd,16019,一室两厅,53,樊玉珍,15220832338,2023-03-25,2023-03-29,4,847,847,微信,取消
99cab610-5c9a-4160-a833-8c8160ee40dd,16317,一室一厅,41,毛丽华,15130581227,2022-12-21,2023-05-03,133,1027,1027,支付宝,完成
4cbde432-2c6a-48e4-aad4-39a61e4dbdc1,15571,四室两厅,159,陈淑珍,13257751331,2023-01-18,2023-05-20,122,5657,5657,现金,完成
de70a096-5af5-4422-8cf0-cd8ccf3af129,15182,三室两厅,116,孙帆,13079583643,2022-08-21,2023-05-20,272,3327,3327,微信,取消
5c709e60-4901-4600-b04a-7f7a6c0697e1,13385,三室两厅,113,陶建,18510180099,2023-03-19,2023-03-22,3,4031,4031,微信,取消
a8f05987-6c08-4780-998c-a1ba9520be6d,10844,两室一厅,104,刘冬梅,13716427650,2022-06-09,2022-08-03,55,1752,1752,微信,取消
e795ae37-207c-47af-8b8d-c8511107ff5e,13708,两室两厅,78,郑秀梅,13995452651,2022-10-31,2023-01-06,67,1651,1651,支付宝,完成
b57fa55a-cc7e-43ef-a863-313e4d4171bc,16955,一室一厅,48,张红梅,18016217557,2022-11-24,2023-01-25,62,1346,2692,现金,取消
460c4fea-dbb6-4f3c-b20b-414fe7eb98d0,16531,两室两厅,106,刘丹,15216636693,2022-11-26,2023-03-26,120,1643,3286,现金,完成
ad8d6e1d-b4c8-4e88-ae00-fd188fcefe0e,13384,两室两厅,78,徐利,13225749454,2022-10-02,2023-05-11,221,1548,3096,现金,取消
e7d65db0-74f1-41cd-b3cf-1ab087e7bdf4,17468,一室两厅,68,何莉,15941450028,2022-08-30,2023-01-01,124,1720,1720,现金,取消
bccffca4-66b8-4f17-b232-aceaf491a5ed,17201,两室两厅,81,赵桂珍,13438030894,2022-07-09,2023-03-15,249,1504,1504,现金,完成
ff621550-012d-46fb-8f4d-3f80e03820b8,14305,两室一厅,75,黄雪梅,15323070102,2022-12-24,2023-05-05,132,1988,1988,支付宝,完成
14be5afa-8c02-45ce-afa0-ea5f94b8e843,14293,两室两厅,106,魏慧,14762629755,2023-02-24,2023-04-07,42,1331,2662,微信,取消
e653935d-2661-4fa5-aafb-6a3034048661,15193,四室两厅,132,李萍,18881265958,2023-04-15,2023-04-17,2,6278,12556,支付宝,完成
19a71a64-1c6b-4b83-9902-874d4fcc4d41,11751,一室一厅,46,刘洁,13746414488,2022-07-28,2022-09-13,47,968,968,微信,完成
d2750f64-ce7e-41c9-9456-6b5bb2341f2d,12449,一室两厅,56,陈龙,15952980909,2022-09-22,2023-03-26,185,1029,2058,现金,取消
84504595-5a10-4af7-849f-7cadfde0df2d,12565,两室一厅,101,蒋璐,13981716594,2022-09-11,2023-01-13,124,1990,3980,微信,完成
4bf0616c-18ed-4ed3-9651-96efbc84cf69,11452,两室两厅,83,徐小红,13378033114,2022-05-31,2023-04-19,323,1969,3938,支付宝,取消
b7971680-210e-4f4e-9bea-1ff862aa38d7,16049,一室一厅,47,谭超,15998312427,2022-10-08,2023-04-21,195,1145,1145,现金,完成
8bb27249-fc6e-4a3e-8204-df0fa0901b12,18083,一室一厅,40,郭文,18036551094,2023-04-06,2023-04-21,15,1210,2420,现金,取消
c753e9e4-0b33-40dc-89bb-ddfa8b925592,13403,一室一厅,46,萧飞,15351394484,2023-01-22,2023-03-10,47,707,1414,现金,完成
aeae8127-a87b-44a9-ac79-af17201600f9,18400,三室两厅,128,哈红霞,15158210276,2022-06-03,2023-01-06,217,3952,3952,微信,完成
5566da55-86e9-4b09-b6a1-5179e0735931,17336,两室两厅,81,范凤兰,18753902263,2022-06-11,2022-11-07,149,1957,3914,微信,取消
6c3cc70c-86ee-4a1b-ac5f-2295c0c03f60,12976,两室一厅,108,葛红霞,13675796603,2022-05-24,2023-01-16,237,1531,3062,支付宝,取消
54e4662e-0ff9-4691-865f-b0433becc0e1,18527,两室一厅,104,张飞,14510768456,2022-12-17,2023-01-07,21,1086,2172,支付宝,完成
ce17e580-f48d-43cc-a8ec-a61bc8c3c299,12292,两室两厅,72,齐帆,13068905416,2023-01-06,2023-04-22,106,2141,2141,微信,完成
248ffcec-9c1d-4b3c-8e6e-11cf101e3872,16206,四室两厅,144,张晨,15205625278,2022-08-25,2023-03-11,198,6215,12430,支付宝,取消
c235a625-79e2-4ee3-b633-8ffc9573e95f,10396,四室两厅,138,翁红梅,13731609525,2023-04-18,2023-05-01,13,6563,6563,微信,完成
95afcbec-bb3c-47c9-a59e-ddbe94f1fdb7,13214,两室一厅,89,李宇,18556912123,2022-12-13,2023-01-24,42,1678,1678,支付宝,取消
f13df582-d861-4a62-9102-ac9d3f1cba26,12588,一室一厅,40,张玉,15713865640,2022-07-05,2023-01-09,188,1004,2008,支付宝,完成
abb2edd9-c09f-45d3-934b-f70bf6d41311,18550,两室两厅,96,何龙,18759946189,2022-08-30,2022-09-16,17,1703,1703,现金,取消
57913e05-7c84-4beb-85e6-b48733aa6b09,13998,两室两厅,89,王云,14545381407,2022-08-27,2022-08-28,1,2059,4118,支付宝,完成
c2088652-2281-46ea-8029-2aae822e0fba,11358,两室一厅,74,李丽娟,15117893268,2022-11-15,2023-03-22,127,2054,4108,支付宝,取消
a9a547c3-a182-4beb-9cde-4ec1557399bb,12379,一室一厅,47,刘玉,18500737491,2023-04-09,2023-05-17,38,1295,2590,微信,取消
043ca186-d0ff-435c-95db-6b77fe6fb224,17169,两室一厅,88,刘志强,18149639949,2023-05-02,2023-05-13,11,1892,1892,现金,完成
80f0920a-ab49-4ec1-8079-ceef420eda2a,14962,两室一厅,88,蔡玉华,18099732493,2023-03-09,2023-05-01,53,1266,2532,现金,取消
fa1e8d3a-e58f-4413-9dae-ea0526cc6111,11598,两室两厅,105,邓雷,13322305983,2022-11-10,2023-04-02,143,1872,3744,微信,完成
d22883b3-539d-4a9e-8157-32f84cbd45da,14334,三室两厅,117,龚红,13155077740,2023-05-06,2023-05-17,11,3836,7672,支付宝,完成
3a46630e-1dce-4b15-8e24-d4129e3fb597,18513,一室两厅,62,谭刚,15887667048,2022-07-02,2023-02-11,224,871,871,微信,完成
4eb6464d-5df4-4738-b5ab-3a47a41d0bab,14598,三室两厅,123,陈桂花,13909509723,2022-11-21,2023-02-14,85,3681,3681,现金,取消
6e6c88b5-da96-4a38-af7b-f7e4c6ca8f5c,17321,两室两厅,77,王博,13362265167,2022-06-30,2022-08-08,39,1634,1634,支付宝,完成
3225258e-9ff4-4604-bef8-49afd0d8f402,15651,四室两厅,141,朱敏,13654551209,2023-04-14,2023-05-16,32,6303,12606,现金,完成
fd2ee92f-ac36-4da7-8a88-5e33b6e10d7c,16283,两室一厅,103,胡兰英,13023447338,2022-07-14,2022-12-19,158,2036,2036,微信,取消
ab5027a4-2b4c-4e95-b23f-aac2743bf2ec,11929,一室一厅,45,张波,18953289297,2022-08-17,2023-01-20,156,1338,2676,现金,完成
7fdb1cba-e717-4c51-b679-191010e89295,18959,两室两厅,103,王秀梅,13129885927,2022-06-14,2023-04-21,311,1417,1417,微信,完成
a5054a48-e50d-43a6-a28d-25dd67d3d9eb,10363,一室一厅,44,柯帆,15237417650,2023-04-11,2023-05-02,21,712,712,支付宝,取消
289a43d4-3116-4426-8e33-fbf985c3f3f8,18400,两室两厅,71,米强,13545303033,2023-05-06,2023-05-06,0,1527,3054,现金,取消
8b8b734e-7a96-4178-b80a-780c5a743485,15104,两室一厅,105,王芳,15836627423,2023-04-07,2023-04-20,13,1998,1998,微信,取消
7f17c2d1-484b-4cf1-9020-c094677c749f,11643,两室一厅,110,韦坤,14709226579,2022-12-03,2023-03-12,99,1776,1776,微信,完成
1839b718-5738-4147-8144-69f86ae76765,10914,两室两厅,96,龚平,13059895444,2022-12-17,2023-02-22,67,2112,2112,微信,取消
959e93d8-df56-423a-8f1f-4a684b87b680,12550,四室两厅,156,张帅,14567676413,2023-01-16,2023-04-27,101,4938,4938,现金,取消
37896a7d-4ccc-4c50-be04-e11febe80ab3,10365,两室两厅,87,胡飞,13630288299,2022-09-22,2022-12-01,70,1788,3576,现金,取消
ada18397-e372-45e3-880f-39c8e720f684,15539,两室一厅,82,王玉,18738981777,2022-07-24,2022-12-10,139,1637,3274,现金,取消
9de373c5-cf8c-49c7-8d7a-505fdb82d5f1,11763,四室两厅,142,高岩,18847296780,2023-04-04,2023-05-19,45,5862,11724,支付宝,取消
ed4b47e2-c589-4316-87c1-6245d038b0cf,19419,两室两厅,83,方华,15009056279,2022-12-25,2023-01-11,17,1908,3816,现金,取消
c15c4633-10c1-4395-aa90-619be4d896e1,19040,四室两厅,134,朱平,13329652607,2022-11-21,2023-03-17,116,5199,5199,现金,取消
1667d6b9-0429-4c54-ae00-1b56b7858eb0,18816,两室两厅,86,李柳,18731816380,2022-11-17,2023-03-17,120,1003,1003,支付宝,完成
c86501b1-7a82-45a8-b5c1-6c611c91834e,11610,四室两厅,143,杨建军,13248102244,2022-10-23,2023-05-13,202,4905,4905,支付宝,完成
6fbae9d5-5a66-4fb0-b4ef-19c707d14e3b,14712,一室一厅,43,萧秀兰,13541482486,2023-01-31,2023-04-16,75,745,745,现金,完成
efc3a0f3-dec8-4b40-afe7-fe4c022e6d7e,16574,两室一厅,90,李玉英,18970669525,2023-04-05,2023-04-26,21,1475,2950,微信,取消
7f5950d1-71e5-454a-87f0-ef27338964b2,17525,两室两厅,109,程博,14799650110,2022-10-19,2023-01-28,101,2131,2131,现金,完成
c350d35a-617c-4894-a4af-296d3195e14c,16531,两室一厅,100,丁凤兰,18500174606,2023-01-24,2023-05-05,101,2077,2077,支付宝,取消
da88079f-fa29-40e2-8f46-c01328f745dc,19383,一室两厅,64,闭红霞,13935723066,2023-01-05,2023-03-21,75,1429,2858,支付宝,取消
1ce72b37-d194-4ce1-9a59-f80e1a5c184a,12073,两室一厅,94,孙畅,13327802271,2023-01-01,2023-05-05,124,1487,1487,支付宝,取消
903b33c6-4fda-4f66-859b-45002ef43ba8,11289,一室两厅,53,狄莉,18772834832,2022-07-06,2022-08-13,38,1730,3460,现金,取消
51824107-33e8-4a04-9562-8077348f16bc,16077,两室两厅,84,陈桂珍,14589694393,2022-11-24,2023-04-27,154,1941,1941,微信,完成
1b85c73f-8efc-4f80-856c-694bbc8fec3b,13283,三室两厅,125,陈桂芳,15302438651,2023-02-25,2023-05-03,67,3040,6080,微信,完成
73881978-0c87-4910-939e-dfa67f8f189d,10091,一室一厅,47,王雪,18792769671,2022-09-04,2023-04-04,212,1478,1478,支付宝,完成
a8fbced7-3f5b-4def-885a-95c81ad04d6e,12719,四室两厅,150,谢飞,13475065927,2022-09-02,2023-04-01,211,5533,11066,支付宝,完成
a375b642-a5dc-47ce-8785-663d1d4cb20e,17059,四室两厅,156,沈红梅,18213027753,2022-09-06,2023-05-03,239,5247,5247,支付宝,完成
571ec17e-bfe7-491d-8da2-5638971f0dc9,18297,一室两厅,58,张淑兰,15805272077,2022-05-30,2023-05-11,346,1295,2590,支付宝,取消
8497db5f-4893-43f9-a3e6-3a50cf5d0da9,17874,两室两厅,77,王畅,14524016319,2023-01-19,2023-03-25,65,1969,3938,微信,完成
e0a56d81-c525-463f-86e6-84f51df33ac1,16887,一室一厅,42,张海燕,15122029486,2023-01-16,2023-02-11,26,832,1664,现金,取消
70d8d8c3-9353-4ee7-806e-fd035cee9df9,18565,一室一厅,40,陈兵,15358500765,2022-12-01,2023-03-06,95,1165,2330,现金,完成
8d12ea45-6494-432f-b3f9-a07e361dfec1,15028,两室两厅,79,沈璐,18154126325,2022-07-27,2023-04-12,259,1785,1785,支付宝,完成
9fff14a4-298c-4660-9636-8e5af0750da9,18579,一室两厅,58,刘秀云,18748866706,2023-05-20,2023-05-20,0,1152,2304,微信,完成
d89ba01e-79e4-4a63-8518-093451e12ae4,13488,两室两厅,101,朱红霞,14545098114,2023-05-11,2023-05-18,7,1298,1298,支付宝,取消
1a263b24-ae5c-4ee1-ac8d-0a98e741c24f,14194,一室一厅,40,陈婷婷,13613423166,2022-08-09,2023-03-01,204,839,1678,微信,完成
ca67899b-0360-4110-b453-2b599b91106b,14465,三室两厅,112,陆桂珍,13954362428,2022-11-11,2023-05-05,175,4201,8402,现金,取消
9d0e9064-7b91-4311-9d04-a55d0ff387b0,10593,一室两厅,67,孙建华,15666952376,2022-10-13,2022-12-23,71,990,990,现金,完成
6bfea35a-ccaf-4485-8f87-18955526bebe,17994,两室一厅,105,温静,13793563363,2023-04-02,2023-04-02,0,1391,2782,现金,完成
95e76b69-20f3-4c5d-ac87-8d105fda2042,18834,两室一厅,73,傅平,14715410186,2023-01-02,2023-02-05,34,2180,4360,支付宝,取消
2af58cd0-0f76-49dd-8458-c8235dfe3e0a,13519,两室两厅,108,曹秀芳,18281237831,2023-01-28,2023-03-16,47,1331,1331,微信,完成
d77d0368-c242-4adc-a3e3-dbe19efce198,19001,两室两厅,99,周冬梅,13623391679,2023-01-29,2023-02-13,15,1468,2936,支付宝,完成
a42a9f8c-91f3-4272-ac09-516c6e0bbd08,13087,两室一厅,76,邵丹,15922847192,2023-02-12,2023-04-18,65,1843,1843,微信,取消
fbed43cf-e0c1-4394-93e0-afa20309d25d,11931,四室两厅,147,王敏,13236114447,2022-11-26,2023-05-20,175,5997,5997,现金,完成
416b1f38-5de3-4a31-bd0c-4b9ac476c6e7,11915,三室两厅,118,张玉英,15904284978,2023-05-17,2023-05-19,2,3106,3106,现金,取消
9f63189d-944e-43fb-914b-1640751668f3,13220,三室两厅,121,冯桂芝,15697889796,2023-04-24,2023-04-24,0,3434,3434,现金,完成
52975cf1-3763-428c-913a-2aa304f15fb8,10249,一室两厅,56,丁建,15688456188,2022-07-17,2023-02-24,222,876,1752,现金,完成
5e1ba825-0922-482a-ba41-95a0f7be84f2,11765,两室一厅,79,林桂英,18778209056,2023-04-24,2023-05-01,7,1812,3624,微信,完成
491fd27e-28b2-4d1d-9d3d-eed374dde465,14823,两室一厅,70,王桂芝,13461945897,2022-05-21,2023-01-24,248,2158,2158,支付宝,取消
9fd82296-0dbb-47aa-ad7a-14c02f8e2ad9,16239,一室一厅,43,章婷婷,15897108650,2022-06-30,2023-04-21,295,563,563,微信,完成
34ea60f6-f37f-443b-9bdd-eb8ad53e7d14,13817,两室两厅,78,吴瑞,13323685870,2023-02-01,2023-05-19,107,1163,1163,支付宝,取消
0e5d4efa-ce46-4495-a080-61201437de89,12441,两室两厅,86,蔡桂芳,15111023699,2023-04-30,2023-05-16,16,2019,4038,微信,完成
6d360779-b04e-4fb2-8f73-f5363066ff07,13513,两室一厅,82,李艳,18938379555,2022-07-28,2022-12-25,150,1969,1969,支付宝,取消
740a080d-f42e-49fe-9e81-209b55653a92,14065,四室两厅,144,高敏,13469206938,2022-11-14,2023-03-29,135,5551,11102,微信,取消
a1f161f7-543a-417d-8af7-a13a0b04c82a,18058,一室两厅,63,刘红,15117245401,2023-05-08,2023-05-17,9,1533,3066,微信,完成
c6a83c09-9d81-4ea4-b37f-62bebf79517c,18037,一室一厅,48,陈春梅,14528478857,2022-10-28,2023-01-01,65,827,1654,现金,取消
ce9d9191-6e28-43fa-aacd-d23854d6e05d,16412,四室两厅,131,郑秀兰,18017957441,2022-07-28,2022-11-28,123,5016,10032,微信,完成
de3432b0-5867-4185-b846-4cfa38afe9cb,14883,一室两厅,65,王洁,15874001642,2022-06-20,2022-09-03,75,1795,3590,现金,完成
62e715f3-7553-40d4-be9b-2aeae8b0f26c,16616,三室两厅,123,徐磊,13608523611,2022-08-22,2022-08-29,7,4355,8710,支付宝,取消
f0cc08e2-6d9d-402a-97e8-a64d0988c672,16727,两室一厅,87,胡淑珍,15707491095,2022-05-31,2022-10-29,151,2173,2173,支付宝,取消
